num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,piecewise_cal,0.0259,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,sepmodel,0.0263,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,splines_cal,0.0261,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,fixmodel,0.0261,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,fixmodel_cal,0.0263,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,mixmodel_AR1_cal,0.0384,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,mixmodel_cal,0.0383,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,piecewise_cal,0.0258,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,sepmodel,0.0245,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,2,splines_cal,0.0267,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,fixmodel,0.0243,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,fixmodel_cal,0.0243,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,mixmodel_AR1_cal,0.0538,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,mixmodel_cal,0.0563,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,piecewise_cal,0.0234,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,sepmodel,0.0229,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,3,splines_cal,0.0243,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,fixmodel,0.0248,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,fixmodel_cal,0.0249,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,mixmodel_AR1_cal,0.0721,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,mixmodel_cal,0.0771,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,piecewise_cal,0.0258,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,sepmodel,0.0256,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H0,4,splines_cal,0.0253,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,fixmodel,0.0237,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,fixmodel_cal,0.0248,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,mixmodel_AR1_cal,0.0374,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,mixmodel_cal,0.0377,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,piecewise_cal,0.0244,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,sepmodel,0.025,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,2,splines_cal,0.0242,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,fixmodel,0.0261,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,fixmodel_cal,0.0259,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,mixmodel_AR1_cal,0.0543,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,mixmodel_cal,0.0562,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,piecewise_cal,0.0261,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,sepmodel,0.027,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,3,splines_cal,0.0261,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,fixmodel,0.0258,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,fixmodel_cal,0.0254,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,mixmodel_AR1_cal,0.0689,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,mixmodel_cal,0.074,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,piecewise_cal,0.0242,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,sepmodel,0.0262,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H0,4,splines_cal,0.026,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,98,FALSE,1,1,NA,750,EQ,H0,2,fixmodel,0.0242,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,98,FALSE,1,1,NA,750,EQ,H0,2,fixmodel_cal,0.0232,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,98,FALSE,1,1,NA,750,EQ,H0,2,mixmodel_AR1_cal,0.0345,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,98,FALSE,1,1,NA,750,EQ,H0,2,mixmodel_cal,0.0342,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,98,FALSE,1,1,NA,750,EQ,H0,2,piecewise_cal,0.0237,0,10000
