num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,mixmodel_cal,0.9643,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,piecewise_cal,0.838,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,sepmodel,0.7984,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,splines_cal,0.8387,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,fixmodel,0.8287,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,fixmodel_cal,0.8349,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,mixmodel_AR1_cal,0.9016,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,mixmodel_cal,0.9037,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,piecewise_cal,0.8306,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,sepmodel,0.7977,0,10000
