num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,bias,MSE,failed,nsim
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,splines,0.023,-0.0030044136255292227,0.007028087098306607,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,splines_cal,0.023,-0.0029473700855312166,0.007096036719003652,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,fixmodel,0.025,-4.8724562408318446e-4,0.00679792426649817,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,fixmodel_cal,0.022,-7.675216415795225e-4,0.006874765476819119,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,poolmodel,0.022,-9.324998814621266e-4,0.00616078066547149,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,sepmodel,0.021,-9.261981733907243e-5,0.007505254082375542,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,splines,0.024,-6.23534162648942e-4,0.006778296959716145,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,splines_cal,0.023,-6.440392014120775e-4,0.006800494401154654,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,fixmodel,0.027,-8.209520867705608e-4,0.0071185150413851355,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,fixmodel_cal,0.027,-7.580801715772506e-4,0.00714783598930562,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,poolmodel,0.025,-9.296263657087175e-4,0.006143713348477554,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,sepmodel,0.032,0.0016087770948749619,0.008060770778807472,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,splines,0.029,-8.467487660989525e-4,0.007102193598721291,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,splines_cal,0.028,-9.001511264407014e-4,0.007156931443381735,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,fixmodel,0.022,0.003386681900215552,0.007067176447061477,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,fixmodel_cal,0.022,0.003154807317026193,0.007127067985713694,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,poolmodel,0.028,0.0032780076212773953,0.006354840017177965,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,sepmodel,0.031,0.005816411081861056,0.008129427482560347,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,splines,0.024,0.003360239783168425,0.00706069898077268,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,splines_cal,0.023,0.0031469783684425125,0.007095610739529504,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,fixmodel,0.031,0.0017240448854284405,0.008037171976678855,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,fixmodel_cal,0.029,0.001015666275392327,0.008041948731772742,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,poolmodel,0.305,0.11877814321873126,0.02126260638855938,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,sepmodel,0.026,8.505606283839461e-4,0.008242950651332254,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,splines,0.041,0.009339488702781076,0.00807914985858234,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,splines_cal,0.033,0.002529898211123422,0.008013187680903854,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,fixmodel,0.026,0.004767270217831745,0.007398412470929333,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,fixmodel_cal,0.027,0.004341359729099933,0.007438044764940406,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,poolmodel,0.311,0.1218213685511354,0.021680612888438908,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,sepmodel,0.023,0.0038937859607880653,0.007865088820998498,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,splines,0.037,0.01238770549556499,0.007491653967571987,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,splines_cal,0.027,0.005538884950517691,0.007476377529885594,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,fixmodel,0.02,0.003456949846786414,0.006595427009078647,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,fixmodel_cal,0.023,0.002949542854925629,0.006651559651211572,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,poolmodel,0.674,0.19176073203716093,0.04261004413230262,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,sepmodel,0.019,0.0023929075519824685,0.007343680667710662,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,splines,0.023,0.011406794259049315,0.006656261984655008,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,splines_cal,0.022,0.003637614143807295,0.006620852352901601,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,fixmodel,0.024,-3.4617321339639715e-4,0.007019369884817283,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,fixmodel_cal,0.024,-3.446614347848963e-4,0.007089463588950409,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,poolmodel,0.641,0.18795760897697814,0.04156808087946837,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,sepmodel,0.023,-0.0014102155082003458,0.007874356635233011,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,splines,0.028,0.007608729580957843,0.00697401173226732,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,splines_cal,0.023,2.9674908784830764e-4,0.006998504724414994,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,fixmodel,0.018,-9.268507093327635e-4,0.006801781100563969,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,fixmodel_cal,0.018,-4.2709838975076367e-4,0.0068511974444579364,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,poolmodel,0.835,0.2317787135613785,0.059719346798258556,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,sepmodel,0.015,-0.003542939363311648,0.007764013604071741,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,splines,0.022,0.006543402910565333,0.006810320608072792,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,splines_cal,0.018,-1.6271120282726894e-5,0.006809301140208139,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,fixmodel,0.018,-0.0013034675829587496,0.006823234101691582,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,fixmodel_cal,0.019,-5.043944342050289e-4,0.006855656571159341,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,poolmodel,0.833,0.23140209668775275,0.059323117395617866,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,sepmodel,0.019,-0.003919556236937394,0.007610541690034776,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,splines,0.021,0.00616817375772275,0.006806638972547165,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,splines_cal,0.018,-3.367835001108295e-4,0.0068582120144537705,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,fixmodel,0.022,-0.0030583527243191297,0.007811638987338517,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,fixmodel_cal,0.018,-0.003255228427408888,0.007823265477875306,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,poolmodel,0.278,0.11475929000261666,0.02020666364721421,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,sepmodel,0.023,-0.0032464873611033635,0.008315936399863359,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,splines,0.024,0.002181142151760151,0.007723740643447083,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,splines_cal,0.018,-0.002437283992928271,0.0077816095307064155,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,3,fixmodel,0.016,3.1504827668949506e-4,0.00677937286964164,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,3,fixmodel_cal,0.017,-3.797488382040763e-4,0.006817602449272855,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,3,poolmodel,0.29,0.11813269100362637,0.019940964864379896,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,3,sepmodel,0.014,1.2691363990632515e-4,0.00716709779854032,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,3,splines,0.02,0.005549152787432116,0.0067945674439127,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,3,splines_cal,0.015,9.689882017668844e-4,0.0067218595363461465,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,fixmodel,0.032,0.002527367491471283,0.007554945197620847,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,fixmodel_cal,0.033,0.0027990878539971053,0.007593648241069968,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,poolmodel,0.657,0.19023749318431846,0.0427135988427236,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,sepmodel,0.03,0.0028331208453070836,0.008371437021164715,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,splines,0.039,0.0109170528896264,0.0075881758504899735,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,splines_cal,0.031,0.00302760688060447,0.007553031755518213,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,fixmodel,0.021,0.0020883901445806637,0.007256387675188525,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,fixmodel_cal,0.021,0.001828418205783156,0.007295778770584253,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,poolmodel,0.662,0.18979851583742774,0.0424159380984882,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,sepmodel,0.025,0.002394143498416378,0.008197631212625194,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,splines,0.024,0.010473157840299776,0.007311694335628487,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,splines_cal,0.019,0.0023918611012716524,0.00722776969608676,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,fixmodel,0.026,0.0037929505120659966,0.006829024331176543,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,fixmodel_cal,0.027,0.004672393075116802,0.006891790254718573,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,poolmodel,0.845,0.23479242354035207,0.06120970088354953,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,sepmodel,0.02,0.0035387066689589733,0.007689412307583475,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,splines,0.034,0.011506215992950142,0.006879314058950163,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,splines_cal,0.03,0.004676367289636321,0.006850996601749796,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,fixmodel,0.025,0.001222631202416938,0.006910484776876344,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,fixmodel_cal,0.023,0.0018380896603616796,0.006936326906364802,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,poolmodel,0.824,0.23222210423070314,0.05998639248964638,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,sepmodel,0.023,9.683873593100712e-4,0.00787526267406453,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,splines,0.031,0.008937355314636259,0.006935129033298229,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,splines_cal,0.027,0.0020975208072245167,0.006921082986218514,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,fixmodel,0.028,-2.619080138323283e-4,0.007430582221190673,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,fixmodel_cal,0.03,-4.017806003246347e-4,0.007481589712367163,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,poolmodel,0.275,0.11791196646278806,0.020339846759819036,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,sepmodel,0.024,3.7428028469475166e-4,0.007804660015455453,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,splines,0.031,0.005114107763726385,0.0073151782278899026,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,stepwise,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,splines_cal,0.029,4.199676146161327e-4,0.007387863977299494,0,1000
