num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,trend,alpha,ncc,unit_size,bs_degree,study_arm,model,reject_h0,bias,MSE,failed,nsim
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,linear,0.025,TRUE,25,3,7,sepmodel,0.0243,-9.477537226801088e-4,0.007922246798733337,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,linear,0.025,TRUE,25,3,7,splines,0.0256,-3.5411544717337207e-4,0.00690673774477783,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,linear,0.025,TRUE,25,3,7,splines_cal,0.0268,-3.4709994989997716e-4,0.006985863864159835,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,2,fixmodel,0.027,3.8023209772440955e-4,0.0075297200554826395,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,2,poolmodel,0.0341,0.009722878904925326,0.006883118251719644,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,2,sepmodel,0.0251,4.4892815066753874e-4,0.008087048799028222,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,2,splines,0.0269,5.646510905671384e-4,0.007476584657666086,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,2,splines_cal,0.0267,4.071845475989979e-4,0.007527376977615298,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,3,fixmodel,0.0239,3.625796853293241e-4,0.007447221888175843,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,3,poolmodel,0.0321,0.009705226492530276,0.00677865270130203,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,3,sepmodel,0.0237,4.312757382724984e-4,0.007951467113651056,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,3,splines,0.0243,5.478226871469755e-4,0.007374505954160348,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,3,splines_cal,0.0238,3.71690650138139e-4,0.007439059814546915,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,4,fixmodel,0.0254,-0.001424344985738333,0.007225729748999131,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,4,poolmodel,0.0395,0.015108819279666123,0.006554036942223953,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,4,sepmodel,0.0243,-0.001399158330730858,0.008015015618087004,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,4,splines,0.0253,-0.0013027261509806327,0.00719027089290126,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,4,splines_cal,0.0256,-0.0014271278035057052,0.00720247073940655,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,5,fixmodel,0.0233,-1.6844113970420447e-4,0.007077985567428874,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,5,poolmodel,0.0372,0.016364723125700236,0.006547111114922296,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,5,sepmodel,0.0248,-1.4325448469674652e-4,0.007874685671650363,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,5,splines,0.0237,-4.9809137075641626e-5,0.007040340547036755,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,5,splines_cal,0.0228,-1.3470498586621232e-4,0.007062086341135349,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,6,fixmodel,0.0237,-0.0015205217780909553,0.006936199795876584,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,6,poolmodel,0.0432,0.02000565173561381,0.006421496600170962,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,6,sepmodel,0.0244,-0.0013619392445025171,0.007965450911248754,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,6,splines,0.0238,-0.0014795065980756398,0.006896587757784189,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,6,splines_cal,0.0237,-0.001496612291176468,0.006946703091612962,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,7,fixmodel,0.0238,-5.795664697049899e-4,0.00699507343324212,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,7,poolmodel,0.0448,0.02094660704399979,0.0064755662672698975,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,7,sepmodel,0.0246,-4.2098393611652944e-4,0.007979255803877946,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,7,splines,0.024,-5.418514842933737e-4,0.00694124078474576,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,linear,0.025,TRUE,25,3,7,splines_cal,0.0239,-5.25342081240463e-4,0.007004623001840207,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,2,fixmodel,0.0241,-8.81610898541149e-4,0.007613835950588663,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,2,poolmodel,0.0338,0.012984749814454221,0.006926168499178785,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,2,sepmodel,0.0225,-0.0011821449993929924,0.008159034111993396,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,2,splines,0.0239,-8.722508633079647e-4,0.00750252999220964,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,2,splines_cal,0.0244,-7.848783869609315e-4,0.007599511836183779,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,3,fixmodel,0.0287,8.860707234910934e-4,0.00749349143073129,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,3,poolmodel,0.0389,0.014752431436486574,0.006876194244309057,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,3,sepmodel,0.0265,5.855366226393683e-4,0.008092224188481061,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,3,splines,0.028,8.946249392849493e-4,0.007420993858290189,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,3,splines_cal,0.0279,9.986364686097858e-4,0.007493122608643419,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,4,fixmodel,0.025,2.2105308600440499e-4,0.007175544146336317,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,4,poolmodel,0.0477,0.024979006788773926,0.00685150782011249,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,4,sepmodel,0.0251,-1.0084217016383931e-4,0.008073369762613528,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,4,splines,0.0246,2.627870313528376e-4,0.0071167175865309825,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,4,splines_cal,0.0244,2.1051808831616095e-4,0.007148755624999685,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,5,fixmodel,0.0244,-0.001388281184666571,0.007254530567848226,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,5,poolmodel,0.0456,0.023369672518102954,0.006944195814553606,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,5,sepmodel,0.0244,-0.0017101764408348175,0.008180110071003355,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,5,splines,0.0253,-0.0013466179001070824,0.00721645263254668,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,5,splines_cal,0.0243,-0.0013882710231812277,0.007221244150809979,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,6,fixmodel,0.0259,-0.0013833852224070145,0.007024091801427484,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,6,poolmodel,0.06,0.030770087883910325,0.007051926155952804,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,6,sepmodel,0.0238,-0.001326048289386827,0.00800007422384084,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,6,splines,0.0255,-0.001396795362637475,0.0069892720522531015,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,6,splines_cal,0.0259,-0.001321069090995341,0.007054662067904179,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,7,fixmodel,0.0254,-3.464558240960976e-4,0.007027351538532445,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,7,poolmodel,0.061,0.03180701728222125,0.007108683419851513,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,7,sepmodel,0.0249,-2.891188910758944e-4,0.008016392276103103,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,7,splines,0.0254,-3.6281738035664324e-4,0.006995448102777137,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,linear,0.025,TRUE,25,3,7,splines_cal,0.0255,-3.500658327639106e-4,0.007045405903887055,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,2,fixmodel,0.0278,1.7393177050483647e-4,0.007624552735106801,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,2,poolmodel,0.046,0.01873543301878364,0.007168900912022072,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,2,sepmodel,0.0275,5.198634443166494e-4,0.008210952240558757,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,2,splines,0.0272,1.5997327096981063e-4,0.007542354423039023,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,2,splines_cal,0.0276,2.602192402406614e-4,0.007628919500896835,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,3,fixmodel,0.0277,6.836429502814101e-4,0.007563278424972467,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,3,poolmodel,0.0404,0.019245144198560337,0.007094359338634316,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,3,sepmodel,0.0269,0.0010295746240933659,0.008132475324428314,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,3,splines,0.0262,6.697538658378258e-4,0.007466908549020135,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,3,splines_cal,0.0274,7.490804135035251e-4,0.007539949821139935,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,4,fixmodel,0.0267,-1.344523897722811e-4,0.007293813356828102,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,4,poolmodel,0.0589,0.0327932553096095,0.0073540073003861405,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,4,sepmodel,0.0277,4.1159275247526175e-4,0.008182514243924754,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,4,splines,0.0267,-1.232057290063389e-4,0.007226182689583429,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,4,splines_cal,0.0268,-1.1795730439054671e-4,0.007230528456687917,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,5,fixmodel,0.0239,5.473796340625175e-4,0.007233280053106945,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,5,poolmodel,0.0614,0.03347508733344429,0.007437248203740747,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,5,sepmodel,0.0253,0.0010934247763100433,0.008084694262694564,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,5,splines,0.0241,5.579670823363508e-4,0.0071827862695199125,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,5,splines_cal,0.0252,4.667693663972524e-4,0.007214233678612555,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,6,fixmodel,0.0243,7.134253396114935e-4,0.00692281450209151,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,6,poolmodel,0.0771,0.04334660214781989,0.007861008335410797,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,6,sepmodel,0.0245,0.0013334726181138635,0.007955109856013184,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,6,splines,0.0238,7.421251021974051e-4,0.00688599914761126,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,6,splines_cal,0.0239,7.725517451171707e-4,0.006926975235697837,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,7,fixmodel,0.0234,-3.2512160968322604e-4,0.006969209468608836,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,7,poolmodel,0.0792,0.0423080551985252,0.007882932908156103,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,7,sepmodel,0.0231,2.9492566881915774e-4,0.007902660288099475,0,10000
