num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,fixmodel_cal,0.8274
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,mixmodel,0.8266
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,mixmodel_cal,0.8268
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,sepmodel,0.8278
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,fixmodel,0.8242
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,fixmodel_cal,0.8243
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,mixmodel,0.8242
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,mixmodel_cal,0.8243
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,sepmodel,0.825
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,fixmodel,0.8274
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,fixmodel_cal,0.827
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,mixmodel,0.8274
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,mixmodel_cal,0.8275
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,sepmodel,0.8278
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,fixmodel,0.8282
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,fixmodel_cal,0.8287
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,mixmodel,0.8282
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,mixmodel_cal,0.8281
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,sepmodel,0.8285
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,fixmodel,0.8338
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,fixmodel_cal,0.8338
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,mixmodel,0.8338
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,mixmodel_cal,0.8339
10,1000,0,0,0,0,0,0,0,0,0,0,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,sepmodel,0.833
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.848
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8601
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,mixmodel,0.8444
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8519
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.3905
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8579
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8683
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,mixmodel,0.8524
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.8554
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.42
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8669
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8776
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,mixmodel,0.8613
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.8596
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.481
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,5,fixmodel,0.8731
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,5,fixmodel_cal,0.884
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,5,mixmodel,0.8666
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,5,mixmodel_cal,0.8639
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,5,sepmodel,0.5358
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,fixmodel,0.8746
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,fixmodel_cal,0.885
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,mixmodel,0.8683
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,mixmodel_cal,0.868
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,6,sepmodel,0.5809
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,fixmodel,0.877
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,fixmodel_cal,0.8817
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,mixmodel,0.8702
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,mixmodel_cal,0.8609
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,7,sepmodel,0.6073
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,fixmodel,0.8779
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,fixmodel_cal,0.8851
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,mixmodel,0.8708
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,mixmodel_cal,0.8645
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,8,sepmodel,0.615
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,fixmodel,0.8825
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,fixmodel_cal,0.9068
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,mixmodel,0.8731
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,mixmodel_cal,0.8903
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,9,sepmodel,0.605
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,fixmodel,0.888
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,fixmodel_cal,0.8616
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,mixmodel,0.8799
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,mixmodel_cal,0.8326
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,10,sepmodel,0.5716
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8487
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8637
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,mixmodel,0.8414
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8359
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.7455
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8593
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8661
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,mixmodel,0.8502
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.8319
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.6948
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8671
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8735
