num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel,0.8982,0.004585482734469683,0.006090318200899436,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_AR1,0.9037,0.004396902568502644,0.006043019621719256,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_AR1_cal,0.8968,0.0012375891670690156,0.0060232042780644715,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_cal,0.9055,0.0022426785330899473,0.005863129067350836,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,25,NA,750,FALSE,4,sepmodel,0.7963,6.463960288084252e-4,0.008088095460880483,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,2,fixmodel,0.8199,-2.9688748135884934e-4,0.007708264466922215,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel,0.7841,-0.021104138154769674,0.0076997174673972095,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel_AR1,0.7772,-0.02504518124902441,0.007799498618358835,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel_AR1_cal,0.7779,-0.025277782021303596,0.007732394929589498,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel_cal,0.7674,-0.02861047276802848,0.0077712909021982,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,2,sepmodel,0.7932,-2.1270875388628143e-4,0.008293742981356662,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,3,fixmodel,0.8254,-0.0015708966572684344,0.007452803097150885,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel,0.8173,-0.019551407320620173,0.006972990066220395,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel_AR1,0.8127,-0.02316381800086914,0.007046896321560892,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel_AR1_cal,0.8147,-0.022545345444923752,0.0069961220011242765,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel_cal,0.8077,-0.026160677686993605,0.007010320105805517,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,3,sepmodel,0.7853,-0.0015569588117952645,0.0081498565787623,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,4,fixmodel,0.8377,-0.0014055831591651628,0.007172474762165878,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel,0.9,0.0034730702109506215,0.00610507732518418,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel_AR1,0.9052,0.00329315040674489,0.006081091960210308,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel_AR1_cal,0.8964,1.9706367019839042e-4,0.006080281817795494,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel_cal,0.9025,8.746503807568747e-4,0.0059233513026555025,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,50,NA,750,FALSE,4,sepmodel,0.7931,-0.0011316532539002516,0.007998888111294246,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,2,fixmodel,0.8224,-1.246438268574294e-4,0.007473485215147123,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel,0.7872,-0.021217921062878196,0.007396818268770966,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel_AR1,0.7797,-0.025249999616323716,0.007468447377836111,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel_AR1_cal,0.7879,-0.026017527467578214,0.0073096259549489135,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel_cal,0.7849,-0.0265346727200413,0.007270876384708157,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,2,sepmodel,0.7935,-4.533578331053742e-4,0.007998924891453067,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,3,fixmodel,0.8343,5.064198453698994e-4,0.007175348223504944,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel,0.8237,-0.018038018576004743,0.006728760426231986,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel_AR1,0.8191,-0.021651825706482674,0.006776716652564084,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel_AR1_cal,0.8226,-0.021143010552673095,0.00674938644823467,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel_cal,0.819,-0.022298802239946233,0.006694127632165266,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,3,sepmodel,0.7997,1.4121414564101725e-4,0.007876822074396717,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,4,fixmodel,0.8432,0.0012869246251951303,0.007060163500346774,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel,0.9044,0.005510552639310757,0.0060069519888846365,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel_AR1,0.9098,0.005239774491797473,0.005965724367276102,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel_AR1_cal,0.9008,0.0022687873443485453,0.005943912560654332,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel_cal,0.9053,0.003035940495859041,0.005843256043336781,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.375,-0.375,-0.375,-0.375,-0.375,inv_u,0.025,TRUE,100,NA,750,FALSE,4,sepmodel,0.8049,0.0013346976667978287,0.007788444121113754,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,2,fixmodel,0.8241,1.786732964305984e-4,0.007395703434166334,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel,0.8102,-0.015053233720481502,0.007034861393711679,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel_AR1,0.8066,-0.017465626614843098,0.00704223574421588,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel_AR1_cal,0.8104,-0.018086834978646594,0.006953707673145194,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel_cal,0.8048,-0.019975048075184926,0.006945059407848153,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,2,sepmodel,0.7982,-1.690333521777948e-4,0.00795314275635641,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,3,fixmodel,0.829,9.889965350179841e-4,0.007550220177033113,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel,0.8401,-0.012425764890270816,0.006596438105766731,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel_AR1,0.8405,-0.014661975197183381,0.006560135827079405,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel_AR1_cal,0.8421,-0.014720091207131877,0.006531205022659173,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel_cal,0.8386,-0.01653503888654107,0.00648226698486033,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,3,sepmodel,0.792,6.551727978718407e-4,0.008277797701544496,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,4,fixmodel,0.8343,-7.139500273993026e-4,0.007198145132646484,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel,0.8976,0.002223688041550089,0.00606562798202005,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_AR1,0.9035,0.002075143564483713,0.006024376836321495,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_AR1_cal,0.8985,3.653502916814404e-4,0.006006352612113291,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_cal,0.9035,8.121429168008317e-4,0.005930960554732237,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,25,NA,750,FALSE,4,sepmodel,0.7983,-8.748237186144907e-4,0.007973641012817534,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,2,fixmodel,0.8228,3.275874110578517e-4,0.00750773766306683,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel,0.8104,-0.014999264726213416,0.007144731055420146,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel_AR1,0.8083,-0.017482484069954025,0.007149091411773851,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel_AR1_cal,0.809,-0.017858380938414666,0.007084343435175381,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,2,mixmodel_cal,0.8049,-0.019195159138918273,0.007072057478498658,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,2,sepmodel,0.7913,1.5432442426227118e-4,0.008069362163721129,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,3,fixmodel,0.8312,-8.942809564829217e-4,0.007156528804859438,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel,0.8437,-0.014298806790590236,0.006408729524672944,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel_AR1,0.8434,-0.01654973250448992,0.006393847773535035,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel_AR1_cal,0.8473,-0.01642823270407654,0.006376173618940339,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,3,mixmodel_cal,0.8446,-0.01772315690244274,0.006323507503919273,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,3,sepmodel,0.7946,-8.520555063951981e-4,0.007848175551138098,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,4,fixmodel,0.8323,-0.0014931610393552805,0.007173001800113985,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel,0.8963,0.0016818030976981382,0.005977498455797074,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel_AR1,0.9021,0.0015383422932108966,0.0059441933376207425,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel_AR1_cal,0.897,-1.556423747641656e-4,0.005932927916513618,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,4,mixmodel_cal,0.9012,3.810110785264995e-4,0.005854745818138142,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,50,NA,750,FALSE,4,sepmodel,0.7894,-0.0013807470313318823,0.008027283078864864,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,2,fixmodel,0.8202,-0.001699527171247987,0.007460702393881488,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel,0.8068,-0.016566011627645153,0.007156875438764296,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel_AR1,0.8046,-0.018910236416520586,0.007181083827757212,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel_AR1_cal,0.8118,-0.020033985212244115,0.007019715545869904,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,2,mixmodel_cal,0.8085,-0.02003051018110475,0.00701815818342562,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,2,sepmodel,0.7923,-0.0020090301612086256,0.00797651736993307,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,3,fixmodel,0.8262,-0.0014047998891971696,0.007402162213775336,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel,0.8417,-0.014539935697250884,0.006636261393828516,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel_AR1,0.8416,-0.016732645205315026,0.00662366504967911,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel_AR1_cal,0.84,-0.01685056275711344,0.006586911606463143,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,3,mixmodel_cal,0.839,-0.017149889505266157,0.0065555912493476505,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,3,sepmodel,0.7848,-0.001653395278547714,0.008107133321862506,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,4,fixmodel,0.8305,-0.0013133883253704554,0.007171535785014085,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel,0.8962,0.0019554024082280874,0.006080740267361816,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel_AR1,0.9009,0.0017895959946825175,0.006042155547195046,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel_AR1_cal,0.8976,1.3876432710266954e-4,0.006021836662223778,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,4,mixmodel_cal,0.8978,3.980432538830739e-4,0.005981028372852173,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,100,NA,750,FALSE,4,sepmodel,0.7927,-0.0012487075913410683,0.007953618811756632,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,2,fixmodel,0.8166,-8.978790865110595e-4,0.007561060028304978,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel,0.8292,-0.008814731836654759,0.006994443663507891,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel_AR1,0.8302,-0.009891031779496351,0.006971355992017256,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel_AR1_cal,0.8326,-0.010076808256650298,0.006902883532312202,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,2,mixmodel_cal,0.8302,-0.010844836161147491,0.006874146677215854,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,2,sepmodel,0.7864,-6.68531040774595e-4,0.00812567225879615,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,3,fixmodel,0.8279,-0.0013297918771343357,0.007361795556032837,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel,0.8623,-0.008420194676297772,0.0063290881783778135,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel_AR1,0.8643,-0.009473932339972407,0.0062819249414604985,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel_AR1_cal,0.8666,-0.009456669453613792,0.006246827156583097,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,3,mixmodel_cal,0.8655,-0.010045442266926793,0.006213208873139866,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,3,sepmodel,0.7965,-9.617821235908063e-4,0.008042917639023832,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,4,fixmodel,0.8425,0.0016998309582603546,0.0070663225049797,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel,0.9061,0.0030039828743982193,0.005922803265030874,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_AR1,0.9106,0.002939429261481633,0.005885873890701154,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,inv_u,0.025,TRUE,25,NA,750,FALSE,4,mixmodel_AR1_cal,0.9089,0.0021948983440630023,0.005861714464486627,0,10000
