num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,275,NA,750,4,fixmodel_cal,0.8352,-0.0016811680930934449,0.00724185853719749,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,275,NA,750,4,sepmodel,0.7906,-5.829247611868827e-4,0.008134596939410554,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,2,fixmodel,0.8281,0.0011272732912031062,0.007206595848554012,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,2,fixmodel_cal,0.8377,-0.0026896648130189014,0.006771920649706905,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,2,sepmodel,0.8052,0.0012225201083046991,0.007723371759321932,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,3,fixmodel,0.8333,8.219870482110099e-4,0.0072289976726687254,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,3,fixmodel_cal,0.8523,-0.005144465575051312,0.0065415521182051965,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,3,sepmodel,0.7992,0.0011178670321828062,0.007934863637340115,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,4,fixmodel,0.847,0.001582818429954658,0.007072290551863046,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,4,fixmodel_cal,0.8565,0.0011040671561944675,0.006852344241502691,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,300,NA,750,4,sepmodel,0.8025,0.0012030533336802906,0.007805412183904117,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,2,fixmodel,0.8222,5.744178544846572e-4,0.007474187819898406,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,2,fixmodel_cal,0.8437,-0.004735753034731785,0.006771090851435061,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,2,sepmodel,0.7961,9.01089125203727e-4,0.008035634341171419,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,3,fixmodel,0.8406,0.0019520437255101423,0.0072792917768579124,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,3,fixmodel_cal,0.8581,-0.0032129889408336956,0.0066447269224803865,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,3,sepmodel,0.8055,0.00215118573496141,0.007943237864035169,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,4,fixmodel,0.8388,6.201003575953678e-4,0.0072932374981425985,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,4,fixmodel_cal,0.8465,0.001022025285699093,0.007106485324427653,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,325,NA,750,4,sepmodel,0.7967,5.201721154335353e-4,0.008060056722848673,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,2,fixmodel,0.8249,5.4598390544156215e-6,0.0074738040049726895,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,2,fixmodel_cal,0.8485,-0.00664309441220948,0.006645464699943401,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,2,sepmodel,0.8012,7.311798238248154e-5,0.007980802794093808,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,3,fixmodel,0.8372,4.1888111059762596e-4,0.007187653392952251,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,3,fixmodel_cal,0.8369,-0.005002642884158127,0.006939537869170201,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,3,sepmodel,0.7922,1.0867046619487121e-4,0.007915726899353583,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,4,fixmodel,0.8372,3.3460229774722426e-4,0.0072329469794914685,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,4,fixmodel_cal,0.8446,8.627532095319961e-5,0.0071049588847135695,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,350,NA,750,4,sepmodel,0.7929,-3.1755509493302965e-5,0.008132419922914826,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,2,fixmodel,0.8271,4.548554129216296e-4,0.00720596148697103,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,2,fixmodel_cal,0.8651,-0.005283636840382831,0.006344713079752596,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,2,sepmodel,0.7972,5.71408486810717e-4,0.007805251482449507,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,3,fixmodel,0.8355,4.0688950501053124e-4,0.007364121795748249,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,3,fixmodel_cal,0.8455,-0.009210932345388742,0.006741903540314622,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,3,sepmodel,0.7992,0.001020915333493907,0.008039711193917923,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,4,fixmodel,0.841,9.722602829821958e-4,0.007389289079768657,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,4,fixmodel_cal,0.835,-5.594386742171672e-4,0.007341128422732728,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,375,NA,750,4,sepmodel,0.8004,0.0014317905681240147,0.00816918963017035,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,2,fixmodel,0.8182,-9.320563984756386e-4,0.007711088524993764,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,2,fixmodel_cal,0.8294,-0.009354699089407717,0.00714961267230235,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,2,sepmodel,0.793,-6.280556161075951e-4,0.008271135068374133,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,3,fixmodel,0.8338,3.707329817053527e-4,0.007299614889576039,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,3,fixmodel_cal,0.8462,-0.008648145334512627,0.006623096343800102,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,3,sepmodel,0.7951,5.979377353425862e-4,0.008075326765830853,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,4,fixmodel,0.8362,-9.667323116956952e-6,0.00728243455842319,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,4,fixmodel_cal,0.8342,-0.00284109445819689,0.007156265116674556,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,400,NA,750,4,sepmodel,0.7957,6.303200866580985e-4,0.00806928621183059,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,2,fixmodel,0.822,-0.0011951493518030688,0.007454757258350924,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,2,fixmodel_cal,0.8326,-0.011963161125214599,0.006747289640769654,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,2,sepmodel,0.7924,-0.0011671191788313882,0.007999931870032045,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,3,fixmodel,0.8314,-4.017914624501798e-4,0.007271546378896167,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,3,fixmodel_cal,0.8464,-0.00712312980089891,0.006629739710970377,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,3,sepmodel,0.7945,-2.786757763469487e-4,0.007983669307076197,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,4,fixmodel,0.8351,-3.8217490599410725e-4,0.007086792728563494,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,4,fixmodel_cal,0.8403,-0.00344664455828414,0.0068269601253363905,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,425,NA,750,4,sepmodel,0.7955,-7.056453163722912e-5,0.007843026892476046,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,2,fixmodel,0.8303,8.504223926316025e-4,0.0072364712717476005,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,2,fixmodel_cal,0.8486,-0.011420929239954043,0.006327494886105519,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,2,sepmodel,0.8038,0.001065736679003044,0.0077689029113592245,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,3,fixmodel,0.8323,-3.1106471007058084e-4,0.007438875798417109,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,3,fixmodel_cal,0.8472,-0.0054536695511405876,0.0068682165416094195,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,3,sepmodel,0.7988,2.1621821883036898e-4,0.008167595105727328,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,4,fixmodel,0.8323,6.653749032493217e-4,0.007463806738166844,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,4,fixmodel_cal,0.841,-0.0021156043164899255,0.007090825577505557,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,450,NA,750,4,sepmodel,0.7994,0.0012294642202849196,0.00820320383844381,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,2,fixmodel,0.8185,-0.0015770809729690608,0.007547708618123846,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,2,fixmodel_cal,0.8347,-0.015966125366054823,0.0066355323236591225,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,2,sepmodel,0.7933,-0.0012646492202537216,0.0080372459408681,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,3,fixmodel,0.8302,3.508258172031863e-4,0.00739996616621516,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,3,fixmodel_cal,0.8352,-0.005348003478397749,0.007083342501468405,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,3,sepmodel,0.7945,2.8595193378478257e-4,0.008067669941197795,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,4,fixmodel,0.8377,-5.19356477835144e-4,0.007299779974594899,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,4,fixmodel_cal,0.8467,-0.0022652888529315503,0.006924849933954429,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,475,NA,750,4,sepmodel,0.7958,-3.218523176600231e-4,0.008050859625197382,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,2,fixmodel,0.8251,8.093559398083945e-4,0.0074574228181407696,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,2,fixmodel_cal,0.8483,-0.014339303620617048,0.00637463395212654,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,2,sepmodel,0.7993,9.273056257274481e-4,0.007970533558879778,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,3,fixmodel,0.8331,4.597056286001486e-4,0.0072856209221391,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,3,fixmodel_cal,0.8401,-0.007960012873865566,0.006699928116120452,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,3,sepmodel,0.7978,7.434854771927293e-4,0.008013923151954663,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,4,fixmodel,0.8412,2.2178867072693094e-4,0.00700477901534094,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,4,fixmodel_cal,0.8593,4.015948806597267e-4,0.0066830668648837485,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,500,NA,750,4,sepmodel,0.804,9.155666983222026e-4,0.007778738210548099,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,2,fixmodel,0.8276,-2.962858897118157e-5,0.007488262074520399,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,2,fixmodel_cal,0.8455,-0.015143922497376774,0.006519667899157802,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,2,sepmodel,0.7973,-2.8606731822481167e-4,0.008040579437282914,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,3,fixmodel,0.8321,2.3938372186374155e-4,0.007234945238926634,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,3,fixmodel_cal,0.8433,-0.010307730188063835,0.006640079817364545,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,3,sepmodel,0.7979,1.867189008292834e-4,0.007942458247367681,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,4,fixmodel,0.8352,6.642366319086859e-4,0.0071393441656771245,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,4,fixmodel_cal,0.8597,0.001358520285588382,0.006761697257783081,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,525,NA,750,4,sepmodel,0.798,2.2009823482141847e-4,0.007841735534911472,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,2,fixmodel,0.8265,3.8276401896073284e-4,0.007476434294942285,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,2,fixmodel_cal,0.844,-0.013420455601202572,0.006517629400373469,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,2,sepmodel,0.7971,1.1688736610115202e-5,0.008029306086068796,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,3,fixmodel,0.8252,-1.0764776141265835e-4,0.007260665010598524,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,3,fixmodel_cal,0.8344,-0.011321512970104086,0.006650579799272364,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,3,sepmodel,0.7958,-1.4196949986917674e-4,0.007922209542982056,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,4,fixmodel,0.8395,0.0010678925694950006,0.007260298761044501,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,4,fixmodel_cal,0.8606,0.0012427221755839366,0.006878741531681289,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,550,NA,750,4,sepmodel,0.7981,0.0011833109393820003,0.007964930397892351,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,2,fixmodel,0.8181,-0.001203396291722255,0.007538065641807341,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,2,fixmodel_cal,0.8122,-0.014088116956571839,0.0071390215266366385,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,2,sepmodel,0.7942,-8.276258190001263e-4,0.008067965099948553,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,3,fixmodel,0.8294,-6.350102573433928e-4,0.0073336907486525535,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,3,fixmodel_cal,0.8392,-0.01216501537102158,0.006690457301388757,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,3,sepmodel,0.7925,-3.3532769307031306e-4,0.008065264849933904,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,4,fixmodel,0.8327,-5.413684051162918e-4,0.007218831334609341,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,4,fixmodel_cal,0.8497,-5.106156667280924e-4,0.006981707835782101,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,575,NA,750,4,sepmodel,0.7961,-2.464065323182641e-4,0.008044292163765007,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,600,NA,750,2,fixmodel,0.8295,0.0015392410641225016,0.007411316254679906,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,600,NA,750,2,fixmodel_cal,0.8204,-0.014467783990904488,0.006741523401333673,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,600,NA,750,2,sepmodel,0.8021,0.0017630329424001584,0.007906290090252344,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,600,NA,750,3,fixmodel,0.8396,0.0012790071650576552,0.007188813957229299,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,600,NA,750,3,fixmodel_cal,0.8505,-0.01090935914263201,0.006468825012877839,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,inv_u,0.025,TRUE,600,NA,750,3,sepmodel,0.8027,0.0017821794949452333,0.007882904441330031,0,10000
