num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,4,sepmodel,0.0266,8.630482974582346e-4,0.0081113055367250109,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,2,fixmodel,0.0247,0.0014063576635305465,0.0074884018186293045,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,2,fixmodel_cal,0.0241,0.0016001931669692826,0.007190963268187499,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,2,sepmodel,0.0232,0.001811371709804258,0.008084731874264579,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,3,fixmodel,0.0232,4.843368683696892e-4,0.007257503381998418,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,3,fixmodel_cal,0.0226,-2.780207698162493e-4,0.006945903786281941,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,3,sepmodel,0.0224,8.913626871333474e-4,0.007935074658576837,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,4,fixmodel,0.024,2.2461181720058514e-4,0.007323493177706903,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,4,fixmodel_cal,0.0237,-6.337955053839718e-7,0.00731891607636907,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,125,NA,NA,4,sepmodel,0.0256,4.157976326458082e-4,0.00819836447077226,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,2,fixmodel,0.0263,4.485534177322e-4,0.007544277430234621,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,2,fixmodel_cal,0.0164,-0.01674826407464424,0.007478996242737902,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,2,sepmodel,0.0238,4.3222017335480645e-4,0.00809506053950635,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,3,fixmodel,0.0256,2.9415658231191495e-4,0.00734716537714433,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,3,fixmodel_cal,0.015,-0.016737290880946845,0.0071607589435252455,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,3,sepmodel,0.0241,-1.9640408275374895e-5,0.008102869134809317,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,4,fixmodel,0.0264,5.216669225749308e-4,0.007255241993705606,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,4,fixmodel_cal,0.0217,-0.007160380546425235,0.00729321433765356,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,150,NA,NA,4,sepmodel,0.0261,5.7863832331787285e-5,0.007993367701662252,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,2,fixmodel,0.0235,-2.530446161315311e-4,0.007405615023296789,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,2,fixmodel_cal,0.0131,-0.020938276097032985,0.007428100637887408,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,2,sepmodel,0.022,-2.8878271243209944e-6,0.007947312988519549,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,3,fixmodel,0.0208,2.620660684105708e-4,0.007145130073670399,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,3,fixmodel_cal,0.0139,-0.01388377766556346,0.00720881975864672,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,3,sepmodel,0.0211,7.841206973280816e-4,0.00785968830557925,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,4,fixmodel,0.0245,-0.0012891736867078753,0.007284461600677422,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,4,fixmodel_cal,0.0147,-0.021121252661277578,0.007616706508194688,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,175,NA,NA,4,sepmodel,0.0258,-0.0010724246177925357,0.008111292448810497,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,2,fixmodel,0.0264,0.0016513222322907164,0.007597573731114021,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,2,fixmodel_cal,0.0163,-0.018226093778596922,0.007511503368796226,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,2,sepmodel,0.0239,0.0014710126073172584,0.008129085837628218,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,3,fixmodel,0.0256,9.814721263813255e-4,0.0072990923474255285,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,3,fixmodel_cal,0.0118,-0.02542578400799579,0.00774933131046742,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,3,sepmodel,0.0258,0.0011361431619861563,0.008001476835020732,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,4,fixmodel,0.0238,9.414148180377326e-4,0.007107537610257978,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,4,fixmodel_cal,0.0109,-0.02290713393004744,0.0075176266461585905,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,200,NA,NA,4,sepmodel,0.0252,8.018153549046874e-4,0.007896500792372335,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,2,fixmodel,0.0233,3.8084314759230607e-4,0.007410268359859072,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,2,fixmodel_cal,0.0183,-0.00775948340466909,0.006959612478473854,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,2,sepmodel,0.0221,4.599196327238421e-4,0.00798892977088497,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,3,fixmodel,0.0271,1.8799072912907176e-4,0.007467841081238223,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,3,fixmodel_cal,0.0176,-0.01622304518436268,0.0072198713229658365,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,3,sepmodel,0.0255,2.698106489559684e-4,0.008244546687773024,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,4,fixmodel,0.021,2.4096363536614508e-4,0.007093651288035001,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,4,fixmodel_cal,0.0095,-0.024676739237057307,0.007588829701784818,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,225,NA,NA,4,sepmodel,0.0219,2.1157193101419388e-4,0.007972751760431981,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,2,fixmodel,0.0242,7.088226846853966e-4,0.007437930889660819,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,2,fixmodel_cal,0.0261,7.393662494986662e-4,0.0070324529710715155,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,2,sepmodel,0.0205,9.210756610752878e-4,0.007998585135529068,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,3,fixmodel,0.0249,7.204861398588591e-4,0.007277285324360849,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,3,fixmodel_cal,0.025,-7.839663273442886e-5,0.006753420209426953,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,3,sepmodel,0.0237,7.098233453666834e-4,0.007959374459355188,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,4,fixmodel,0.0246,5.876378979602175e-4,0.007172219175102274,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,4,fixmodel_cal,0.0255,3.803477515385934e-4,0.007160294980819055,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,250,NA,NA,4,sepmodel,0.0256,7.057523278133097e-4,0.007946988175196934,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,2,fixmodel,0.0248,-3.91766029164789e-4,0.007472432431728887,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,2,fixmodel_cal,0.0166,-0.010089115923251929,0.006897789177632773,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,2,sepmodel,0.0198,-6.83572009453126e-4,0.00798833698229462,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,3,fixmodel,0.0241,-0.0012287458001155813,0.007385795429693357,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,3,fixmodel_cal,0.0124,-0.0204283798052294,0.007257277367860061,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,3,sepmodel,0.0253,-0.0013770792877384236,0.008140578300684667,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,4,fixmodel,0.024,4.360121788279954e-5,0.007222146601502391,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,4,fixmodel_cal,0.0104,-0.02725199931606553,0.007800075711548617,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,275,NA,NA,4,sepmodel,0.0242,2.0187351229636777e-4,0.008014322766550248,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,2,fixmodel,0.0293,3.962774125067345e-4,0.007733783184390091,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,2,fixmodel_cal,0.0134,-0.022298305104667425,0.0077388266465707265,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,2,sepmodel,0.0259,6.182519563781274e-4,0.00825961891755462,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,3,fixmodel,0.0243,-0.001184657969122998,0.0072556942478954264,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,3,fixmodel_cal,0.0107,-0.031729210725733016,0.007640166362905708,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,3,sepmodel,0.0228,-0.0013879670642338879,0.007950827209559938,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,4,fixmodel,0.0259,-3.0656092811728907e-4,0.007167865290253582,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,4,fixmodel_cal,0.0074,-0.039615134940753284,0.008537406835624345,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,300,NA,NA,4,sepmodel,0.0278,-4.5108906516529623e-4,0.008024331394123252,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,2,fixmodel,0.0257,9.565752745489349e-4,0.007321699850718083,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,2,fixmodel_cal,0.0106,-0.02417257316930763,0.007185855727978718,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,2,sepmodel,0.0217,0.0011157303790689493,0.007844627498706612,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,3,fixmodel,0.0259,-0.001568301876727067,0.007490803094715445,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,3,fixmodel_cal,0.0088,-0.03658665945783797,0.0081163249847209,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,3,sepmodel,0.0248,-0.001705384881775126,0.008192421489861055,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,4,fixmodel,0.0259,-3.2083651342608953e-4,0.007225110080943742,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,4,fixmodel_cal,0.0071,-0.0405023717040011,0.008711821277910693,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,325,NA,NA,4,sepmodel,0.0254,-1.9035291085681e-4,0.008074780956891828,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,2,fixmodel,0.0251,6.09815095478954e-4,0.007373942518460249,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,2,fixmodel_cal,0.0111,-0.02840328853978654,0.007296339518575594,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,2,sepmodel,0.0218,4.2393380768598085e-4,0.007955701364827308,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,3,fixmodel,0.0237,-0.0010751912709160804,0.0071162111119853644,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,3,fixmodel_cal,0.0058,-0.04453476283830249,0.008824919265926151,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,3,sepmodel,0.0244,-8.563603818852697e-4,0.007888968703370466,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,4,fixmodel,0.0241,-5.383278817685215e-4,0.007229606079043003,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,4,fixmodel_cal,0.0081,-0.033708148990898974,0.00824732580065526,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,350,NA,NA,4,sepmodel,0.0235,-5.987497783698827e-4,0.008049474830977881,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,2,fixmodel,0.0254,0.0010024043095043377,0.0075849568297750684,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,2,fixmodel_cal,0.0096,-0.03542153560868635,0.007922470300648951,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,2,sepmodel,0.0224,8.097017040301967e-4,0.008198059871720623,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,3,fixmodel,0.0254,6.747162621327388e-4,0.007402256509657144,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,3,fixmodel_cal,0.0074,-0.041140606035369336,0.008328170803746687,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,3,sepmodel,0.0259,6.444193437526947e-4,0.00810930222228149,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,4,fixmodel,0.0259,4.309127918471095e-4,0.007177295309101437,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,4,fixmodel_cal,0.0143,-0.019237786018125647,0.0075156553747151,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,375,NA,NA,4,sepmodel,0.0257,4.7090913760992333e-4,0.007900193875387559,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,2,fixmodel,0.0251,-9.274287689514638e-4,0.007518446559253955,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,2,fixmodel_cal,0.0057,-0.050069694654737526,0.00943848301900413,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,2,sepmodel,0.0228,-8.391875285275779e-4,0.0080624304907356,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,3,fixmodel,0.0236,-1.1992222704627347e-4,0.007115205275060576,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,3,fixmodel_cal,0.0046,-0.047357429831920705,0.008612366620654075,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,3,sepmodel,0.0231,4.586568382255348e-5,0.007809068508206764,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,4,fixmodel,0.0238,-0.0012827479926372863,0.007150867098667954,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,4,fixmodel_cal,0.0053,-0.043358563050591735,0.008861896970646203,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,400,NA,NA,4,sepmodel,0.0231,-0.0012724519162670932,0.007952360606152214,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,2,fixmodel,0.0252,-4.2226065707283504e-4,0.007516418786702822,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,2,fixmodel_cal,0.0054,-0.050142774045547046,0.009155726256968507,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,2,sepmodel,0.0222,-3.0271893247002686e-4,0.00805161139550298,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,3,fixmodel,0.0241,2.563552064637974e-4,0.007322565563848288,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,3,fixmodel_cal,0.0046,-0.047263258336006454,0.008822759125308296,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,3,sepmodel,0.0238,3.2171760587789593e-4,0.007919083910460659,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,4,fixmodel,0.0248,1.72264814984741e-4,0.0071907052850069516,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,4,fixmodel_cal,0.0043,-0.0547849383501789,0.009944670697156717,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,425,NA,NA,4,sepmodel,0.024,1.0927835841555186e-4,0.00795233468468568,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,450,NA,NA,2,fixmodel,0.0254,-4.4035100325034955e-4,0.00744012401768831,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,450,NA,NA,2,fixmodel_cal,0.0047,-0.04982321237741167,0.008917049015951993,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,450,NA,NA,2,sepmodel,0.0234,-5.742227252142476e-4,0.007992447416094237,0,10000
