num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,fixmodel,0.0239,-7.132336579619566e-4,0.007442802541766842,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel,0.0195,-0.0093102302560539,0.007552073633493811,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_AR1,0.019,-0.011015887196375494,0.00757203330233952,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0099,-0.03169980943570696,0.008116702490502403,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_cal,0.0087,-0.0365362425064366,0.008525945946549948,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,sepmodel,0.0194,-7.024374001591327e-4,0.007997663566494718,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,fixmodel,0.0257,1.836806966447674e-4,0.0073705435282699775,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel,0.0187,-0.013167400570853268,0.007607236550842776,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel_AR1,0.0191,-0.012545316690010952,0.007570357237417062,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel_AR1_cal,0.0117,-0.028744504210652656,0.008146628373178954,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel_cal,0.0081,-0.0412049391774147,0.009164589981837916,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,sepmodel,0.0229,5.72981380560959e-4,0.00796276900513075,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,fixmodel,0.0236,5.800526818764858e-4,0.0071419622042559775,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel,0.0162,-0.0157206849882994,0.007463023582404242,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel_AR1,0.0172,-0.013745357276434124,0.007374360732348092,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel_AR1_cal,0.0077,-0.036827817760628045,0.008467524070014078,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel_cal,0.0048,-0.05745535881650427,0.010576201987212082,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,sepmodel,0.0255,0.0012146767757525855,0.007951369030343453,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,fixmodel,0.0243,5.38297293104508e-4,0.007475386426849137,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel,0.0176,-0.01200511712590523,0.00766191743244889,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel_AR1,0.0164,-0.014628076963066955,0.007720782063124544,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0123,-0.02329990940108645,0.007890621264130626,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel_cal,7e-4,-0.09670759957627703,0.01675056038087219,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,sepmodel,0.0222,2.0034167768455502e-4,0.008012280294734508,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,fixmodel,0.0231,-3.0504090813825727e-4,0.007132831327233461,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel,0.0158,-0.019910964200446222,0.0076666740567097325,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel_AR1,0.0159,-0.018833010706589468,0.007595893092475252,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel_AR1_cal,0.0115,-0.028811841590632742,0.007961258296465283,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel_cal,2e-4,-0.15664887317898135,0.031924949119845086,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,sepmodel,0.0241,-5.795629190977414e-4,0.007827888850539389,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,fixmodel,0.0252,-0.0017843044532252538,0.007153440719653571,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel,0.0136,-0.02565275104548237,0.007962069038801468,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel_AR1,0.0149,-0.021766927957746922,0.007716847600831204,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel_AR1_cal,0.0103,-0.032286180008069224,0.00824282730008009,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel_cal,0,-0.17535347178281493,0.03814707894061991,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,sepmodel,0.0241,-0.0021572179447863957,0.008011323982498545,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,fixmodel,0.03,0.0021003983131340134,0.007612574049887252,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel,0.0238,-0.01040986440887137,0.00776533668789409,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel_AR1,0.0226,-0.013015831966365698,0.007822198839089389,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0198,-0.02096473483632056,0.007937359935687092,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel_cal,0.0082,-0.05607748682638621,0.010900126320049632,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,sepmodel,0.0271,0.0018471245141689298,0.008163366639385852,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,fixmodel,0.0263,1.9448730562193636e-4,0.007408297377492487,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel,0.0163,-0.019377209356446136,0.007918504609473541,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel_AR1,0.0167,-0.018314279308512416,0.007848163321766874,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel_AR1_cal,0.0127,-0.02786960762866592,0.008181187411017612,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel_cal,0.0019,-0.09453848632854099,0.01683042591182198,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,sepmodel,0.0265,1.997142653641956e-4,0.008122822684944169,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,fixmodel,0.0279,0.001396354345564262,0.007358767451823191,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel,0.0153,-0.022386895060890585,0.008005804643297157,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel_AR1,0.0166,-0.018512791856100726,0.007788923586806114,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel_AR1_cal,0.0119,-0.02838883312284902,0.00820289067976391,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel_cal,0.0012,-0.1052151492671584,0.018973578594319453,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,sepmodel,0.0268,0.0014371790181040335,0.008158560730713256,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,fixmodel,0.0255,-4.5269444109314396e-4,0.007639733298134491,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel,0.019,-0.012956185320313686,0.007855627037478509,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_AR1,0.0172,-0.01558631790846332,0.007921167437005711,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0116,-0.028253524164296228,0.00803849379496731,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_cal,0.0086,-0.0383722574013893,0.00884786523344741,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,sepmodel,0.0254,-6.503144252434749e-4,0.00823338837806685,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,fixmodel,0.0272,-9.760817683816787e-4,0.007368219255656044,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel,0.0167,-0.020506870361555605,0.007920738085793116,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel_AR1,0.0174,-0.019418948855528053,0.007850926936158497,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel_AR1_cal,0.0119,-0.03161081165378638,0.008348836064027943,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,mixmodel_cal,0.0067,-0.05579431043146828,0.01076916040271622,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,sepmodel,0.0258,-0.0010517175953531613,0.008032602428175883,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,fixmodel,0.0289,0.00107531593756774,0.007153752318307668,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel,0.0166,-0.022714599273542028,0.007813701737661551,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel_AR1,0.0182,-0.018881362191202792,0.007596424061775095,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel_AR1_cal,0.0111,-0.034764506180941075,0.008355233466081517,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,mixmodel_cal,0.0044,-0.06866136708276635,0.012163938060532934,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,4,sepmodel,0.028,4.971125587313444e-4,0.007888150694401937,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,fixmodel,0.024,1.1986346508051742e-5,0.0073927115756064555,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel,0.013,-0.02159528812449926,0.007933181116480788,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel_AR1,0.011,-0.02783694034283277,0.008329943346546168,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0088,-0.034299560146978436,0.008717459508307965,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,mixmodel_cal,0.0016,-0.07241935271960342,0.01199253711900985,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,2,sepmodel,0.0218,5.734562480379189e-5,0.007868487785239922,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,fixmodel,0.0258,9.239641995307039e-4,0.007287314762778705,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel,0.011,-0.03388777601795511,0.00879449958923669,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel_AR1,0.0113,-0.03500161665973154,0.009120990634155939,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel_AR1_cal,0.0099,-0.04420636786201497,0.010098944669144858,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,mixmodel_cal,6e-4,-0.11391723219514814,0.019362465020157003,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,3,sepmodel,0.0257,9.096194972999435e-4,0.007972662842054518,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,fixmodel,0.0247,-4.789302667261453e-4,0.007185935910523529,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel,0.0101,-0.0417918904651883,0.009304611592801496,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel_AR1,0.0119,-0.037583321071634444,0.009240614985693061,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel_AR1_cal,0.0098,-0.047089531679865494,0.01044368695797093,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,mixmodel_cal,2e-4,-0.12777123059597242,0.022474717296618756,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,25,NA,NA,FALSE,4,sepmodel,0.0249,-5.55329838028476e-4,0.0079434868698091,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,fixmodel,0.0243,0.0011454845362570997,0.00729021035444448,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel,0.014,-0.020372561795318607,0.007795393987485626,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel_AR1,0.0131,-0.026688065024806303,0.008208268554574462,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0116,-0.031394961807437005,0.008398395468011457,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,mixmodel_cal,0.0029,-0.061393221129482936,0.010597471624580117,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,2,sepmodel,0.0235,0.0012851865817921596,0.007805640590606703,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,fixmodel,0.0267,-2.9777157135722e-4,0.007375383487349301,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel,0.012,-0.03496118086337173,0.008989511549997567,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel_AR1,0.0126,-0.035991324899785425,0.009304418211527235,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel_AR1_cal,0.011,-0.042522813682022396,0.009861054564842917,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,mixmodel_cal,0.0012,-0.10038371085940649,0.016922012536264224,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,3,sepmodel,0.0253,-4.3971913759589094e-4,0.008062878204911713,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,fixmodel,0.0281,2.677749122891062e-4,0.007374920210470929,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel,0.0105,-0.040906573578521364,0.00938716338567875,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel_AR1,0.0126,-0.036606435776067946,0.009305479092768599,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel_AR1_cal,0.011,-0.043685769218917654,0.010013904283602307,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,mixmodel_cal,0.0011,-0.1113304979861778,0.01913572619850726,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,50,NA,NA,FALSE,4,sepmodel,0.0277,1.1171646473001537e-4,0.008174537896411265,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,fixmodel,0.0263,-1.7348408378561856e-4,0.00754256773196443,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel,0.0158,-0.021775842670019557,0.008109211702054007,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_AR1,0.0143,-0.028016299782632318,0.008515614189071877,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_AR1_cal,0.0119,-0.0305928603776524,0.008209419127065222,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,mixmodel_cal,0.0072,-0.044866345165558146,0.009147707157156867,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,2,sepmodel,0.0253,-3.586480773701423e-5,0.008037229936877095,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,TRUE,100,NA,NA,FALSE,3,fixmodel,0.0236,2.5302147100835106e-4,0.007387659347406643,0,10000
